image_path,class_name,confidence,x_center,y_center,width,height
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_187.jpg,dog,0.7540783,157.88576,291.37665,293.41068,393.1222
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_188.jpg,dog,0.8124506,158.7697,196.55272,309.25272,280.60904
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_188.jpg,dog,0.60688215,73.86661,417.65256,144.6065,161.90088
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_189.jpg,dog,0.91777784,227.7468,312.38654,142.6888,220.12343
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_19.jpg,dog,0.83777034,254.45654,190.74506,201.04553,271.31262
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_190.jpg,dog,0.8568237,198.343,181.13286,141.29013,119.23554
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_191.jpg,dog,0.8537701,112.94492,239.70609,199.39244,177.42938
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_192.jpg,dog,0.8589648,265.33685,198.51173,216.97078,257.9857
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_193.jpg,dog,0.5227552,279.95374,247.98021,135.03522,170.00601
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_193.jpg,dog,0.44548807,165.00578,290.67963,324.2275,129.3304
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_194.jpg,dog,0.7637414,276.03094,132.61476,328.51877,255.09898
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_195.jpg,dog,0.6444685,148.74821,269.28497,252.24216,388.71835
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_196.jpg,dog,0.66434246,189.49223,300.2422,306.1984,333.10464
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_197.jpg,dog,0.48125207,207.33058,160.30057,386.2762,245.98909
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_198.jpg,dog,0.7071627,135.91554,240.67181,255.84682,401.02466
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_199.jpg,dog,0.7092525,267.40494,164.19911,446.4676,316.4987
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_2.jpg,dog,0.6628436,260.61874,170.19147,478.7625,323.61707
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_20.jpg,dog,0.68236375,190.74036,198.9106,352.97888,334.106
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_200.jpg,dog,0.5079262,203.48518,185.71478,362.85178,264.1349
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_202.jpg,dog,0.9020395,299.85583,234.9122,182.26143,116.53343
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_203.jpg,dog,0.7633346,237.3241,188.86583,444.58008,210.44724
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_204.jpg,cat,0.2971848,257.9462,157.962,445.04852,285.16956
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_21.jpg,dog,0.92076,203.57387,193.97458,297.2184,236.88422
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_22.jpg,dog,0.7936236,251.82272,182.32018,309.57343,302.53098
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_23.jpg,dog,0.82477856,265.50333,152.7963,333.057,291.21112
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_24.jpg,dog,0.8569117,190.01686,168.14243,217.85019,164.18477
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_25.jpg,dog,0.74940115,204.45062,199.23804,218.35909,326.1494
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_26.jpg,dog,0.82060164,232.5746,163.30441,465.1492,306.73938
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_27.jpg,dog,0.49062198,194.5257,313.92133,159.50447,276.81165
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_28.jpg,dog,0.5543273,181.83563,250.21446,302.32874,484.41965
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_29.jpg,dog,0.85693,291.6601,165.22743,268.38135,330.45486
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_3.jpg,dog,0.7324126,258.753,169.8012,306.636,318.63907
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_30.jpg,dog,0.9016997,178.07048,259.2796,144.33725,357.9565
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_31.jpg,dog,0.62058336,343.7182,206.10138,282.80472,317.3996
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_31.jpg,dog,0.52192307,162.91039,337.25217,118.08155,87.60388
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_32.jpg,dog,0.68169826,183.16667,162.77592,341.94577,310.6744
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_33.jpg,dog,0.91416,336.93155,151.75734,105.126526,173.45871
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_34.jpg,dog,0.62432617,207.00337,203.49684,300.63132,373.13644
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_35.jpg,dog,0.7376348,246.81984,163.3531,452.07224,292.05222
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_36.jpg,dog,0.70980495,164.17511,240.16135,216.12402,405.7708
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_37.jpg,dog,0.6072422,198.1548,282.43243,340.2944,360.05576
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_38.jpg,dog,0.5954784,285.9955,192.96863,417.3624,357.72375
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_39.jpg,dog,0.7007528,183.84158,229.1864,364.47882,291.6272
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_4.jpg,dog,0.8296035,298.6882,146.35,131.08846,202.92648
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_40.jpg,dog,0.8221653,237.61377,184.05827,464.2741,354.4064
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_41.jpg,dog,0.77858347,231.02583,178.96666,303.41354,299.62186
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_42.jpg,dog,0.74662995,230.47986,236.69676,206.70067,298.01932
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_42.jpg,dog,0.5200531,306.29138,192.35776,368.3755,360.2591
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_43.jpg,dog,0.9148749,249.85287,219.43213,216.21101,308.20508
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_44.jpg,dog,0.7801753,240.3658,177.83559,357.65836,270.17886
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_45.jpg,dog,0.7488297,251.3426,190.54593,215.13449,212.04291
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_46.jpg,dog,0.7171287,185.03004,171.05148,348.84964,295.74023
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_47.jpg,dog,0.35023713,254.75354,199.81885,490.49292,378.5428
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_48.jpg,dog,0.84713733,239.95456,185.1736,411.92535,341.87302
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_49.jpg,dog,0.88881946,300.3078,223.94838,296.67804,359.9291
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_5.jpg,dog,0.82886094,289.41443,127.0319,188.95184,206.42024
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_50.jpg,dog,0.94339406,158.70226,171.87665,269.87003,266.1809
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_51.jpg,dog,0.51136184,197.08873,161.37807,383.99362,303.86826
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_52.jpg,dog,0.9015498,221.54437,151.18646,263.57343,127.907196
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_53.jpg,dog,0.9273467,277.5383,146.35028,193.52428,230.04865
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_54.jpg,dog,0.88850665,231.95808,169.89136,121.56973,131.27718
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_55.jpg,dog,0.8078068,222.82341,225.53296,119.09189,268.53308
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_56.jpg,dog,0.9135102,249.63812,183.15613,207.28078,176.9217
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_57.jpg,dog,0.81032574,204.36668,290.11935,225.91916,391.6734
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_58.jpg,dog,0.5504884,162.77815,301.9081,217.21658,368.92584
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_59.jpg,dog,0.8511162,190.83423,268.38782,239.22028,266.0564
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_6.jpg,dog,0.9350448,328.54858,256.01794,246.9636,164.0189
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_60.jpg,dog,0.85853654,155.41711,267.398,234.5722,295.08054
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_61.jpg,dog,0.847285,260.16623,180.67062,282.02167,297.80725
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_62.jpg,dog,0.8760221,181.00308,172.56215,343.37543,319.60062
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_63.jpg,dog,0.86386085,242.90813,231.58554,232.2941,279.00543
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_64.jpg,dog,0.7627674,135.35962,176.24222,263.5003,309.17157
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_65.jpg,dog,0.8762813,210.8083,211.51868,264.10245,242.96265
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_66.jpg,dog,0.8693882,171.86438,269.1915,193.41205,361.71524
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_67.jpg,dog,0.76543176,283.63864,188.85231,377.89484,355.6926
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_68.jpg,dog,0.43612772,210.67488,258.32004,325.70322,480.27213
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_69.jpg,dog,0.72205925,319.73166,81.198425,325.32196,160.50806
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_7.jpg,dog,0.9070831,258.51514,199.93118,217.85306,253.69867
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_70.jpg,dog,0.9343161,268.33438,140.57498,260.5229,264.96313
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_71.jpg,dog,0.9184969,247.13036,177.69817,279.88858,213.11258
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_72.jpg,dog,0.7079618,246.49454,175.78246,232.73352,289.6047
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_73.jpg,dog,0.8498526,285.59674,203.90182,375.395,347.2249
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_74.jpg,dog,0.81031835,263.3722,203.80193,417.74243,325.53183
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_75.jpg,dog,0.64156425,257.74655,160.16444,456.0538,273.68356
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_76.jpg,dog,0.32433084,157.20415,237.2192,296.03244,432.4152
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_77.jpg,dog,0.92145354,315.97385,201.34216,202.33131,265.14368
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_78.jpg,dog,0.8882465,192.11493,196.95407,244.77815,179.14868
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_79.jpg,dog,0.85013235,215.04202,153.72197,147.30518,167.55597
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_8.jpg,dog,0.58400464,236.26323,242.91486,472.52646,472.8783
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_80.jpg,dog,0.686335,250.29558,260.51694,378.5004,455.1996
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_81.jpg,dog,0.8498054,174.9989,282.83112,198.38399,318.31644
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_82.jpg,dog,0.81615365,204.2621,256.3413,312.4587,330.8427
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_83.jpg,dog,0.8316067,290.89313,214.22836,399.517,302.77686
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_84.jpg,dog,0.8177292,272.09485,153.64667,269.78467,270.74768
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_86.jpg,dog,0.9349333,262.572,174.85876,263.3766,261.54486
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_87.jpg,dog,0.8785459,249.86743,197.64688,214.93256,259.57886
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_88.jpg,dog,0.8583333,234.95721,187.6654,149.97478,123.50569
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_89.jpg,dog,0.9075935,237.2919,181.91301,154.994,237.65102
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_9.jpg,dog,0.693828,196.68518,277.23187,298.63922,397.55612
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_90.jpg,dog,0.61948323,165.81776,280.29654,323.19925,439.40692
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_91.jpg,dog,0.8524529,200.05464,159.3937,309.58517,178.96141
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_92.jpg,dog,0.90800124,259.97815,214.16455,202.37895,221.61609
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_93.jpg,dog,0.7178809,234.6178,151.63455,332.9483,264.21307
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_94.jpg,dog,0.9169903,251.04453,206.68224,111.23552,218.87704
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_95.jpg,dog,0.902129,228.31494,241.5524,188.5923,176.82219
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_96.jpg,dog,0.75088495,192.85178,214.05125,243.12804,307.69485
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_97.jpg,dog,0.812387,207.78659,168.75221,388.03235,270.913
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_98.jpg,dog,0.9160119,199.87088,265.8778,174.7008,244.05434
f:\suryesh project\vision_pipeline\images\processed\processed_beagle_99.jpg,dog,0.8465879,167.27922,174.75471,289.14273,316.3655
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_10.jpg,cat,0.6520711,231.30925,166.15749,455.4871,213.19577
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_100.jpg,cat,0.85239273,284.63354,163.51422,211.14723,285.05054
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_101.jpg,cat,0.791757,284.29272,235.50763,397.56638,280.19794
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_102.jpg,cat,0.29530874,198.26125,230.80664,232.85745,426.3651
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_103.jpg,cat,0.78457564,330.84262,196.23636,337.31873,314.82434
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_104.jpg,cat,0.6146529,289.9223,217.18129,404.83572,412.8259
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_105.jpg,cat,0.7369295,396.69067,269.99628,160.35452,331.09476
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_106.jpg,cat,0.8092955,202.75174,184.53442,364.1126,251.4215
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_107.jpg,cat,0.9151528,231.86282,181.17773,243.40071,287.03333
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_108.jpg,cat,0.599822,300.86517,147.21162,386.2377,241.74246
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_109.jpg,cat,0.80956835,224.85446,170.55107,381.3247,292.29312
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_11.jpg,cat,0.6655779,259.80975,123.98697,335.6345,202.95547
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_110.jpg,cat,0.82791257,210.3094,169.3267,262.28012,297.0731
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_111.jpg,cat,0.592479,283.2794,326.11862,410.1641,210.37248
f:\suryesh project\vision_pipeline\images\processed\processed_Bengal_111.jpg,cat,0.43319425,264.33734,103.64154,453.50186,158.89352
