image_path,true_class,class_name
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_1.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_10.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_100.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_101.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_102.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_103.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_104.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_105.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_106.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_107.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_108.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_109.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_11.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_110.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_111.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_112.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_113.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_114.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_115.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_116.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_117.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_118.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_119.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_12.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_120.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_121.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_122.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_123.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_124.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_125.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_126.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_127.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_128.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_129.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_13.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_130.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_131.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_132.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_133.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_134.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_135.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_136.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_137.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_138.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_139.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_14.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_140.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_141.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_142.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_143.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_144.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_145.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_146.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_147.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_148.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_149.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_15.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_150.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_151.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_152.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_153.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_154.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_155.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_156.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_157.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_158.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_159.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_16.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_160.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_161.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_162.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_163.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_164.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_165.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_166.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_167.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_168.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_169.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_17.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_170.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_171.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_172.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_173.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_174.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_175.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_176.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_177.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_178.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_179.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_18.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_180.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_181.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_182.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_183.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_184.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_185.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_186.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_187.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_188.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_189.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_19.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_190.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_191.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_192.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_193.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_194.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_195.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_196.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_197.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_198.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_199.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_2.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_20.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_200.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_21.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_22.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_23.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_24.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_25.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_26.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_27.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_28.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_29.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_3.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_30.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_31.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_32.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_33.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_34.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_35.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_36.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_37.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_38.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_39.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_4.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_40.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_41.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_42.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_43.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_44.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_45.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_46.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_47.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_48.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_49.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_5.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_50.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_51.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_52.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_53.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_54.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_55.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_56.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_57.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_58.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_59.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_6.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_60.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_61.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_62.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_63.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_64.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_65.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_66.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_67.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_68.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_69.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_7.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_70.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_71.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_72.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_73.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_74.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_75.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_76.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_77.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_78.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_79.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_8.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_80.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_81.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_82.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_83.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_84.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_85.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_86.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_87.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_88.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_89.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_9.jpg,boxer,dog
F:\suryesh project\vision_pipeline\images\processed\processed_boxer_90.jpg,boxer,dog
